TimeOfDay	Time	EMG	Ground	ECG
15:42:49.533	0.096	0	0	0
15:42:49.533	0.0962	0	0	0
15:42:49.533	0.0964	0	0	0
15:42:49.533	0.0966	0	0	0
15:42:49.533	0.0968	0	0	0
15:42:49.534	0.097	0	0	0
15:42:49.534	0.0972	0	0	0
15:42:49.534	0.0974	0	0	0
15:42:49.534	0.0976	0	0	0
15:42:49.534	0.0978	0	0	0
15:42:49.535	0.098	0	0	0
15:42:49.535	0.0982	0	0	0
15:42:49.535	0.0984	0	0	0
15:42:49.535	0.0986	0	0	0
15:42:49.535	0.0988	0	0	0
15:42:49.536	0.099	0	0	0
15:42:49.536	0.0992	0	0	0
15:42:49.536	0.0994	0	0	0
15:42:49.536	0.0996	0	0	0
15:42:49.536	0.0998	0	0	0
15:42:49.537	0.1	0	0	0
15:42:49.537	0.1002	0	0	0
15:42:49.537	0.1004	0	0	0
15:42:49.537	0.1006	0	0	0
15:42:49.537	0.1008	0	0	0
15:42:49.538	0.101	0	0	0
15:42:49.538	0.1012	0	0	0
15:42:49.538	0.1014	0	0	0
15:42:49.538	0.1016	0	0	0
15:42:49.538	0.1018	0	0	0
15:42:49.539	0.102	0	0	0
15:42:49.539	0.1022	0	0	0
15:42:49.539	0.1024	0	0	0
15:42:49.539	0.1026	0	0	0
15:42:49.539	0.1028	0	0	0
15:42:49.540	0.103	0	0	0
15:42:49.540	0.1032	0	0	0
15:42:49.540	0.1034	0	0	0
15:42:49.540	0.1036	0	0	0
15:42:49.540	0.1038	0	0	0
15:42:49.541	0.104	0	0	0
15:42:49.541	0.1042	0	0	0
15:42:49.541	0.1044	0	0	0
15:42:49.541	0.1046	0	0	0
15:42:49.541	0.1048	0	0	0
15:42:49.542	0.105	0	0	0
15:42:49.542	0.1052	0	0	0
15:42:49.542	0.1054	0	0	0
15:42:49.542	0.1056	0	0	0
15:42:49.542	0.1058	0	0	0
15:42:49.543	0.106	0	0	0
15:42:49.543	0.1062	0	0	0
15:42:49.543	0.1064	0	0	0
15:42:49.543	0.1066	0	0	0
15:42:49.543	0.1068	0	0	0
15:42:49.544	0.107	0	0	0
15:42:49.544	0.1072	0	0	0
15:42:49.544	0.1074	0	0	0
15:42:49.544	0.1076	0	0	0
15:42:49.544	0.1078	0	0	0
15:42:49.545	0.108	0	0	0
15:42:49.545	0.1082	0	0	0
15:42:49.545	0.1084	0	0	0
15:42:49.545	0.1086	0	0	0
15:42:49.545	0.1088	0	0	0
15:42:49.546	0.109	0	0	0
15:42:49.546	0.1092	0	0	0
15:42:49.546	0.1094	0	0	0
15:42:49.546	0.1096	0	0	0
15:42:49.546	0.1098	0	0	0
15:42:49.547	0.11	0	0	0
15:42:49.547	0.1102	0	0	0
15:42:49.547	0.1104	0	0	0
15:42:49.547	0.1106	0	0	0
15:42:49.547	0.1108	0	0	0
15:42:49.548	0.111	0	0	0
15:42:49.548	0.1112	0	0	0
15:42:49.548	0.1114	0	0	0
15:42:49.548	0.1116	0	0	0
15:42:49.548	0.1118	0	0	0
15:42:49.549	0.112	0	0	0
15:42:49.549	0.1122	0	0	0
15:42:49.549	0.1124	0	0	0
15:42:49.549	0.1126	0	0	0
15:42:49.549	0.1128	0	0	0
15:42:49.550	0.113	0	0	0
15:42:49.550	0.1132	0	0	0
15:42:49.550	0.1134	0	0	0
15:42:49.550	0.1136	0	0	0
15:42:49.550	0.1138	0	0	0
15:42:49.551	0.114	0	0	0
15:42:49.551	0.1142	0	0	0
15:42:49.551	0.1144	0	0	0
15:42:49.551	0.1146	0	0	0
15:42:49.551	0.1148	0	0	0
