Mean AC EMG,Peak AC EMG,Mean AT EMG,Peak AT EMG,Mean iC EMG,Peak iC EMG,Mean iT EMG,Peak iT EMG
0.240669412439556,0.328640175083041,0.279678748845799,0.341946867220569,32.5281182234984,64.4204666564242,26.1218964680671,47.9730180491044
0.701920092150328,0.841258667682639,0.682916962531095,0.910188730939366,0.388878823992767,0.730209713975928,0.436345363529054,0.902497845448579
1.01161248989752,1.46766102716804,0.647057402891313,0.833739368280827,0.397943997590641,0.834515256623381,0.487512007529024,1.13113000291746
1.17092048197053,1.5106161051723,0.852860924047472,1.02589144894715,0.359155721413682,0.69297015452454,0.653692307038359,1.3913039938376
