median_freq
57.1632395792897
58.7891842267273
59.8559992823265
57.1065840018571
58.7525667347483
58.5428912833327
57.3516667371128
59.6690485025146
45.3275714475295
37.8647545607221
42.3091712804993
45.7960451435826
38.5057021343815
41.8939019795272
44.6296508956612
48.0676288944514
