mean_freq
81.2501581529002
82.9367564042978
84.255379768058
81.1171603109183
82.9788240394506
82.7682490399037
81.4647400325879
84.0082844257119
53.8065274396426
50.9180234110529
59.9545542228866
53.8419258373056
45.8711998236203
49.6166985991613
61.6368225383603
67.1731929837911
